seed,seed_set,mode,policy,completion_rule,shortfall_bps,completion_rate,terminal_penalty_bps,forced_terminal_cost_bps,fee_bps,gas_bps,slippage_ex_fee_bps,drift_bps,route_share_A,route_share_B,wait_share
40269,fresh,DynamicDuopoly,twap,forced_terminal,97.1454,1.000000,0.0000,0.8005,39.5783,20.8000,44.9904,-8.2233,0.5445,0.4555,0.0000
40269,fresh,DynamicDuopoly,fee_aware_twap,forced_terminal,97.1454,1.000000,0.0000,0.8005,39.5783,20.8000,44.9904,-8.2233,0.5445,0.4555,0.0000
40269,fresh,DynamicDuopoly,lookahead,forced_terminal,101.3050,1.000000,0.0000,0.7970,40.7783,8.8000,67.6648,-15.9382,0.5659,0.4341,0.6400
40270,fresh,DynamicDuopoly,twap,forced_terminal,112.3137,1.000000,0.0000,0.8188,40.8782,20.8000,47.4700,3.1655,0.4884,0.5116,0.0000
40270,fresh,DynamicDuopoly,fee_aware_twap,forced_terminal,112.3137,1.000000,0.0000,0.8188,40.8782,20.8000,47.4700,3.1655,0.4884,0.5116,0.0000
40270,fresh,DynamicDuopoly,lookahead,forced_terminal,113.5334,1.000000,0.0000,0.8114,40.6643,9.6000,57.8709,5.3982,0.6011,0.3989,0.6000
40271,fresh,DynamicDuopoly,twap,forced_terminal,128.4369,1.000000,0.0000,0.8517,41.9410,20.8000,49.4671,16.2288,0.5710,0.4290,0.0000
40271,fresh,DynamicDuopoly,fee_aware_twap,forced_terminal,128.4369,1.000000,0.0000,0.8517,41.9410,20.8000,49.4671,16.2288,0.5710,0.4290,0.0000
40271,fresh,DynamicDuopoly,lookahead,forced_terminal,158.9257,1.000000,0.0000,0.8214,36.9361,9.6000,49.8581,62.5315,0.5642,0.4358,0.5800
40272,fresh,DynamicDuopoly,twap,forced_terminal,124.5335,1.000000,0.0000,0.8086,41.0681,20.8000,47.7891,14.8763,0.6033,0.3967,0.0000
40272,fresh,DynamicDuopoly,fee_aware_twap,forced_terminal,124.5335,1.000000,0.0000,0.8086,41.0681,20.8000,47.7891,14.8763,0.6033,0.3967,0.0000
40272,fresh,DynamicDuopoly,lookahead,forced_terminal,125.9128,1.000000,0.0000,0.8090,37.2773,10.0000,49.1227,29.5128,0.6138,0.3862,0.5800
40273,fresh,DynamicDuopoly,twap,forced_terminal,104.1084,1.000000,0.0000,0.8175,39.3342,20.8000,44.4855,-0.5113,0.4926,0.5074,0.0000
40273,fresh,DynamicDuopoly,fee_aware_twap,forced_terminal,104.1084,1.000000,0.0000,0.8175,39.3342,20.8000,44.4855,-0.5113,0.4926,0.5074,0.0000
40273,fresh,DynamicDuopoly,lookahead,forced_terminal,84.5057,1.000000,0.0000,0.8103,33.2886,10.0000,41.3339,-0.1168,0.6921,0.3079,0.5800
40274,fresh,DynamicDuopoly,twap,forced_terminal,108.5440,1.000000,0.0000,0.8185,42.7747,20.8000,51.2268,-6.2575,0.4896,0.5104,0.0000
40274,fresh,DynamicDuopoly,fee_aware_twap,forced_terminal,108.5440,1.000000,0.0000,0.8185,42.7747,20.8000,51.2268,-6.2575,0.4896,0.5104,0.0000
40274,fresh,DynamicDuopoly,lookahead,forced_terminal,91.7320,1.000000,0.0000,0.8088,37.3748,9.2000,53.9310,-8.7739,0.5511,0.4489,0.6200
40275,fresh,DynamicDuopoly,twap,forced_terminal,118.6292,1.000000,0.0000,0.8393,39.3462,20.8000,44.4247,14.0583,0.6226,0.3774,0.0000
40275,fresh,DynamicDuopoly,fee_aware_twap,forced_terminal,118.6292,1.000000,0.0000,0.8393,39.3462,20.8000,44.4247,14.0583,0.6226,0.3774,0.0000
40275,fresh,DynamicDuopoly,lookahead,forced_terminal,120.0070,1.000000,0.0000,0.8262,34.3695,9.2000,46.3899,30.0476,0.5307,0.4693,0.5800
40276,fresh,DynamicDuopoly,twap,forced_terminal,89.7087,1.000000,0.0000,0.8129,41.3328,20.8000,48.4765,-20.9007,0.5310,0.4690,0.0000
40276,fresh,DynamicDuopoly,fee_aware_twap,forced_terminal,89.7087,1.000000,0.0000,0.8129,41.3328,20.8000,48.4765,-20.9007,0.5310,0.4690,0.0000
40276,fresh,DynamicDuopoly,lookahead,forced_terminal,24.6254,1.000000,0.0000,0.8026,38.4677,9.6000,52.1556,-75.5978,0.5150,0.4850,0.5800
40277,fresh,DynamicDuopoly,twap,forced_terminal,105.9455,1.000000,0.0000,0.8193,40.7415,20.8000,47.2669,-2.8629,0.5742,0.4258,0.0000
40277,fresh,DynamicDuopoly,fee_aware_twap,forced_terminal,105.9455,1.000000,0.0000,0.8193,40.7415,20.8000,47.2669,-2.8629,0.5742,0.4258,0.0000
40277,fresh,DynamicDuopoly,lookahead,forced_terminal,104.9638,1.000000,0.0000,0.8110,37.5806,9.6000,51.7691,6.0142,0.6085,0.3915,0.6000
40278,fresh,DynamicDuopoly,twap,forced_terminal,112.1041,1.000000,0.0000,0.8147,41.3903,20.8000,48.4774,1.4364,0.5256,0.4744,0.0000
40278,fresh,DynamicDuopoly,fee_aware_twap,forced_terminal,112.1041,1.000000,0.0000,0.8147,41.3903,20.8000,48.4774,1.4364,0.5256,0.4744,0.0000
40278,fresh,DynamicDuopoly,lookahead,forced_terminal,99.5943,1.000000,0.0000,0.8072,37.0086,10.0000,49.9340,2.6518,0.5581,0.4419,0.5600
40279,fresh,DynamicDuopoly,twap,forced_terminal,127.0766,1.000000,0.0000,0.8189,42.6146,20.8000,50.7921,12.8699,0.5669,0.4331,0.0000
40279,fresh,DynamicDuopoly,fee_aware_twap,forced_terminal,127.0766,1.000000,0.0000,0.8189,42.6146,20.8000,50.7921,12.8699,0.5669,0.4331,0.0000
40279,fresh,DynamicDuopoly,lookahead,forced_terminal,135.6169,1.000000,0.0000,0.8092,38.4240,10.0000,50.8543,36.3386,0.6040,0.3960,0.5600
40280,fresh,DynamicDuopoly,twap,forced_terminal,122.7099,1.000000,0.0000,0.8427,39.4425,20.8000,44.6152,17.8522,0.5438,0.4562,0.0000
40280,fresh,DynamicDuopoly,fee_aware_twap,forced_terminal,122.7099,1.000000,0.0000,0.8427,39.4425,20.8000,44.6152,17.8522,0.5438,0.4562,0.0000
40280,fresh,DynamicDuopoly,lookahead,forced_terminal,131.7726,1.000000,0.0000,0.8130,35.8009,10.4000,43.5950,41.9767,0.6817,0.3183,0.5400
40281,fresh,DynamicDuopoly,twap,forced_terminal,85.5081,1.000000,0.0000,0.8002,42.0990,20.8000,49.9380,-27.3288,0.5941,0.4059,0.0000
40281,fresh,DynamicDuopoly,fee_aware_twap,forced_terminal,85.5081,1.000000,0.0000,0.8002,42.0990,20.8000,49.9380,-27.3288,0.5941,0.4059,0.0000
40281,fresh,DynamicDuopoly,lookahead,forced_terminal,79.5146,1.000000,0.0000,0.8028,40.6634,9.2000,63.4833,-33.8321,0.4528,0.5472,0.6200
40282,fresh,DynamicDuopoly,twap,forced_terminal,124.1799,1.000000,0.0000,0.8176,40.1209,20.8000,45.9483,17.3107,0.4848,0.5152,0.0000
40282,fresh,DynamicDuopoly,fee_aware_twap,forced_terminal,124.1799,1.000000,0.0000,0.8176,40.1209,20.8000,45.9483,17.3107,0.4848,0.5152,0.0000
40282,fresh,DynamicDuopoly,lookahead,forced_terminal,115.0993,1.000000,0.0000,0.8079,34.4968,9.6000,45.7221,25.2804,0.6404,0.3596,0.6000
40283,fresh,DynamicDuopoly,twap,forced_terminal,102.4283,1.000000,0.0000,0.8037,41.5959,20.8000,48.9391,-8.9067,0.5439,0.4561,0.0000
40283,fresh,DynamicDuopoly,fee_aware_twap,forced_terminal,102.4283,1.000000,0.0000,0.8037,41.5959,20.8000,48.9391,-8.9067,0.5439,0.4561,0.0000
40283,fresh,DynamicDuopoly,lookahead,forced_terminal,77.3764,1.000000,0.0000,0.7982,36.8266,9.6000,50.3360,-19.3862,0.5654,0.4346,0.6000
40284,fresh,DynamicDuopoly,twap,forced_terminal,107.4761,1.000000,0.0000,0.8149,38.3686,20.8000,42.4864,5.8211,0.4971,0.5029,0.0000
40284,fresh,DynamicDuopoly,fee_aware_twap,forced_terminal,107.4761,1.000000,0.0000,0.8149,38.3686,20.8000,42.4864,5.8211,0.4971,0.5029,0.0000
40284,fresh,DynamicDuopoly,lookahead,forced_terminal,114.1507,1.000000,0.0000,0.8095,34.9185,9.6000,44.1284,25.5039,0.4752,0.5248,0.5600
40285,fresh,DynamicDuopoly,twap,forced_terminal,99.4732,1.000000,0.0000,0.8020,42.4830,20.8000,50.6306,-14.4405,0.5208,0.4792,0.0000
40285,fresh,DynamicDuopoly,fee_aware_twap,forced_terminal,99.4732,1.000000,0.0000,0.8020,42.4830,20.8000,50.6306,-14.4405,0.5208,0.4792,0.0000
40285,fresh,DynamicDuopoly,lookahead,forced_terminal,77.6800,1.000000,0.0000,0.7971,35.6899,9.6000,49.9785,-17.5884,0.5149,0.4851,0.6000
40286,fresh,DynamicDuopoly,twap,forced_terminal,90.6710,1.000000,0.0000,0.8063,41.8813,20.8000,49.5223,-21.5326,0.5549,0.4451,0.0000
40286,fresh,DynamicDuopoly,fee_aware_twap,forced_terminal,90.6710,1.000000,0.0000,0.8063,41.8813,20.8000,49.5223,-21.5326,0.5549,0.4451,0.0000
40286,fresh,DynamicDuopoly,lookahead,forced_terminal,87.2596,1.000000,0.0000,0.7998,41.5363,9.2000,65.2212,-28.6979,0.5047,0.4953,0.6200
40287,fresh,DynamicDuopoly,twap,forced_terminal,119.1268,1.000000,0.0000,0.8076,40.6879,20.8000,47.0843,10.5546,0.5479,0.4521,0.0000
40287,fresh,DynamicDuopoly,fee_aware_twap,forced_terminal,119.1268,1.000000,0.0000,0.8076,40.6879,20.8000,47.0843,10.5546,0.5479,0.4521,0.0000
40287,fresh,DynamicDuopoly,lookahead,forced_terminal,109.6200,1.000000,0.0000,0.8072,36.8320,10.0000,45.7768,17.0112,0.6717,0.3283,0.5400
40288,fresh,DynamicDuopoly,twap,forced_terminal,124.8528,1.000000,0.0000,0.8228,38.4619,20.8000,42.6358,22.9552,0.5857,0.4143,0.0000
40288,fresh,DynamicDuopoly,fee_aware_twap,forced_terminal,124.8528,1.000000,0.0000,0.8228,38.4619,20.8000,42.6358,22.9552,0.5857,0.4143,0.0000
40288,fresh,DynamicDuopoly,lookahead,forced_terminal,145.2130,1.000000,0.0000,0.8113,38.4157,10.0000,49.3430,47.4543,0.6712,0.3288,0.5400
40289,fresh,DynamicDuopoly,twap,forced_terminal,93.7887,1.000000,0.0000,0.8057,41.9147,20.8000,49.5296,-18.4556,0.5181,0.4819,0.0000
40289,fresh,DynamicDuopoly,fee_aware_twap,forced_terminal,93.7887,1.000000,0.0000,0.8057,41.9147,20.8000,49.5296,-18.4556,0.5181,0.4819,0.0000
40289,fresh,DynamicDuopoly,lookahead,forced_terminal,76.2301,1.000000,0.0000,0.8007,35.4282,9.2000,50.1169,-18.5150,0.6205,0.3795,0.6200
40290,fresh,DynamicDuopoly,twap,forced_terminal,115.4916,1.000000,0.0000,0.8362,41.2096,20.8000,48.1078,5.3742,0.5078,0.4922,0.0000
40290,fresh,DynamicDuopoly,fee_aware_twap,forced_terminal,115.4916,1.000000,0.0000,0.8362,41.2096,20.8000,48.1078,5.3742,0.5078,0.4922,0.0000
40290,fresh,DynamicDuopoly,lookahead,forced_terminal,120.5132,1.000000,0.0000,0.8318,36.2872,9.2000,51.8291,23.1968,0.5440,0.4560,0.6200
40291,fresh,DynamicDuopoly,twap,forced_terminal,113.3888,1.000000,0.0000,0.8205,40.2990,20.8000,46.3520,5.9378,0.5260,0.4740,0.0000
40291,fresh,DynamicDuopoly,fee_aware_twap,forced_terminal,113.3888,1.000000,0.0000,0.8205,40.2990,20.8000,46.3520,5.9378,0.5260,0.4740,0.0000
40291,fresh,DynamicDuopoly,lookahead,forced_terminal,112.5822,1.000000,0.0000,0.8150,39.0739,9.6000,54.6870,9.2213,0.6441,0.3559,0.6000
40292,fresh,DynamicDuopoly,twap,forced_terminal,93.3851,1.000000,0.0000,0.7963,40.5137,20.8000,46.7092,-14.6377,0.5262,0.4738,0.0000
40292,fresh,DynamicDuopoly,fee_aware_twap,forced_terminal,93.3851,1.000000,0.0000,0.7963,40.5137,20.8000,46.7092,-14.6377,0.5262,0.4738,0.0000
40292,fresh,DynamicDuopoly,lookahead,forced_terminal,120.5336,1.000000,0.0000,0.8073,38.5871,9.6000,53.0991,19.2473,0.4669,0.5331,0.5800
40293,fresh,DynamicDuopoly,twap,forced_terminal,89.9241,1.000000,0.0000,0.7946,42.5499,20.8000,50.8260,-24.2519,0.4896,0.5104,0.0000
40293,fresh,DynamicDuopoly,fee_aware_twap,forced_terminal,89.9241,1.000000,0.0000,0.7946,42.5499,20.8000,50.8260,-24.2519,0.4896,0.5104,0.0000
40293,fresh,DynamicDuopoly,lookahead,forced_terminal,52.2962,1.000000,0.0000,0.7953,36.2966,9.6000,48.0679,-41.6683,0.5420,0.4580,0.5600
40294,fresh,DynamicDuopoly,twap,forced_terminal,106.7147,1.000000,0.0000,0.8044,42.9289,20.8000,51.4440,-8.4582,0.5287,0.4713,0.0000
40294,fresh,DynamicDuopoly,fee_aware_twap,forced_terminal,106.7147,1.000000,0.0000,0.8044,42.9289,20.8000,51.4440,-8.4582,0.5287,0.4713,0.0000
40294,fresh,DynamicDuopoly,lookahead,forced_terminal,119.6361,1.000000,0.0000,0.8045,41.8385,9.2000,62.6504,5.9473,0.5482,0.4518,0.6200
40295,fresh,DynamicDuopoly,twap,forced_terminal,126.3208,1.000000,0.0000,0.7933,40.5532,20.8000,46.8009,18.1667,0.5772,0.4228,0.0000
40295,fresh,DynamicDuopoly,fee_aware_twap,forced_terminal,126.3208,1.000000,0.0000,0.7933,40.5532,20.8000,46.8009,18.1667,0.5772,0.4228,0.0000
40295,fresh,DynamicDuopoly,lookahead,forced_terminal,112.6901,1.000000,0.0000,0.7994,36.1545,9.6000,47.9975,18.9380,0.5474,0.4526,0.5400
40296,fresh,DynamicDuopoly,twap,forced_terminal,116.5880,1.000000,0.0000,0.8114,40.4568,20.8000,46.6315,8.6997,0.5186,0.4814,0.0000
40296,fresh,DynamicDuopoly,fee_aware_twap,forced_terminal,116.5880,1.000000,0.0000,0.8114,40.4568,20.8000,46.6315,8.6997,0.5186,0.4814,0.0000
40296,fresh,DynamicDuopoly,lookahead,forced_terminal,141.3305,1.000000,0.0000,0.8042,39.1773,9.2000,57.4685,35.4848,0.6247,0.3753,0.6200
40297,fresh,DynamicDuopoly,twap,forced_terminal,96.4919,1.000000,0.0000,0.7965,42.7049,20.8000,51.0669,-18.0799,0.5271,0.4729,0.0000
40297,fresh,DynamicDuopoly,fee_aware_twap,forced_terminal,96.4919,1.000000,0.0000,0.7965,42.7049,20.8000,51.0669,-18.0799,0.5271,0.4729,0.0000
40297,fresh,DynamicDuopoly,lookahead,forced_terminal,51.9596,1.000000,0.0000,0.8031,36.6110,9.2000,52.4466,-46.2979,0.5593,0.4407,0.6200
40298,fresh,DynamicDuopoly,twap,forced_terminal,127.0044,1.000000,0.0000,0.8016,40.9815,20.8000,47.6006,17.6222,0.5733,0.4267,0.0000
40298,fresh,DynamicDuopoly,fee_aware_twap,forced_terminal,127.0044,1.000000,0.0000,0.8016,40.9815,20.8000,47.6006,17.6222,0.5704,0.4296,0.0000
40298,fresh,DynamicDuopoly,lookahead,forced_terminal,130.3167,1.000000,0.0000,0.7980,38.4075,8.8000,57.1856,25.9236,0.4023,0.5977,0.6000
40299,fresh,DynamicDuopoly,twap,forced_terminal,118.3789,1.000000,0.0000,0.8178,40.5882,20.8000,46.8737,10.1169,0.5225,0.4775,0.0000
40299,fresh,DynamicDuopoly,fee_aware_twap,forced_terminal,118.3789,1.000000,0.0000,0.8178,40.5882,20.8000,46.8737,10.1169,0.5225,0.4775,0.0000
40299,fresh,DynamicDuopoly,lookahead,forced_terminal,129.1389,1.000000,0.0000,0.8139,38.6570,10.0000,51.8175,28.6643,0.6368,0.3632,0.5800
40300,fresh,DynamicDuopoly,twap,forced_terminal,105.3669,1.000000,0.0000,0.8203,44.6573,20.8000,54.8261,-14.9165,0.5471,0.4529,0.0000
40300,fresh,DynamicDuopoly,fee_aware_twap,forced_terminal,105.3669,1.000000,0.0000,0.8203,44.6573,20.8000,54.8261,-14.9165,0.5471,0.4529,0.0000
40300,fresh,DynamicDuopoly,lookahead,forced_terminal,118.5737,1.000000,0.0000,0.8105,40.5919,8.8000,62.4219,6.7600,0.4996,0.5004,0.6200
40301,fresh,DynamicDuopoly,twap,forced_terminal,122.3419,1.000000,0.0000,0.8022,43.6077,20.8000,52.7577,5.1765,0.5837,0.4163,0.0000
40301,fresh,DynamicDuopoly,fee_aware_twap,forced_terminal,122.3419,1.000000,0.0000,0.8022,43.6077,20.8000,52.7577,5.1765,0.5837,0.4163,0.0000
40301,fresh,DynamicDuopoly,lookahead,forced_terminal,76.8771,1.000000,0.0000,0.7986,33.4485,9.2000,48.6130,-14.3845,0.6668,0.3332,0.6000
40302,fresh,DynamicDuopoly,twap,forced_terminal,93.3401,1.000000,0.0000,0.8049,41.3799,20.8000,48.5224,-17.3622,0.5151,0.4849,0.0000
40302,fresh,DynamicDuopoly,fee_aware_twap,forced_terminal,93.3401,1.000000,0.0000,0.8049,41.3799,20.8000,48.5224,-17.3622,0.5151,0.4849,0.0000
40302,fresh,DynamicDuopoly,lookahead,forced_terminal,76.4646,1.000000,0.0000,0.8047,37.4925,9.2000,54.2096,-24.4374,0.5815,0.4185,0.6200
40303,fresh,DynamicDuopoly,twap,forced_terminal,111.8550,1.000000,0.0000,0.8248,43.3051,20.8000,52.2047,-4.4548,0.5697,0.4303,0.0000
40303,fresh,DynamicDuopoly,fee_aware_twap,forced_terminal,111.8550,1.000000,0.0000,0.8248,43.3051,20.8000,52.2047,-4.4548,0.5697,0.4303,0.0000
40303,fresh,DynamicDuopoly,lookahead,forced_terminal,112.5267,1.000000,0.0000,0.8112,40.3117,8.4000,71.5086,-7.6935,0.5916,0.4084,0.6600
40304,fresh,DynamicDuopoly,twap,forced_terminal,103.3202,1.000000,0.0000,0.8138,42.7138,20.8000,51.0023,-11.1959,0.4951,0.5049,0.0000
40304,fresh,DynamicDuopoly,fee_aware_twap,forced_terminal,103.3202,1.000000,0.0000,0.8138,42.7138,20.8000,51.0023,-11.1959,0.4951,0.5049,0.0000
40304,fresh,DynamicDuopoly,lookahead,forced_terminal,81.9569,1.000000,0.0000,0.8105,38.4398,9.2000,56.0098,-21.6926,0.5665,0.4335,0.6200
40305,fresh,DynamicDuopoly,twap,forced_terminal,114.8349,1.000000,0.0000,0.8097,42.7853,20.8000,51.1829,0.0667,0.6163,0.3837,0.0000
40305,fresh,DynamicDuopoly,fee_aware_twap,forced_terminal,114.8349,1.000000,0.0000,0.8097,42.7853,20.8000,51.1829,0.0667,0.6163,0.3837,0.0000
40305,fresh,DynamicDuopoly,lookahead,forced_terminal,102.7633,1.000000,0.0000,0.8053,39.6315,10.4000,52.1003,0.6315,0.4328,0.5672,0.5600
40306,fresh,DynamicDuopoly,twap,forced_terminal,130.1785,1.000000,0.0000,0.8567,39.9681,20.8000,45.5879,23.8225,0.5251,0.4749,0.0000
40306,fresh,DynamicDuopoly,fee_aware_twap,forced_terminal,130.1785,1.000000,0.0000,0.8567,39.9681,20.8000,45.5879,23.8225,0.5251,0.4749,0.0000
40306,fresh,DynamicDuopoly,lookahead,forced_terminal,145.5420,1.000000,0.0000,0.8261,33.7014,9.6000,43.4875,58.7531,0.5417,0.4583,0.5800
40307,fresh,DynamicDuopoly,twap,forced_terminal,100.7914,1.000000,0.0000,0.8204,42.7430,20.8000,51.1540,-13.9056,0.5645,0.4355,0.0000
40307,fresh,DynamicDuopoly,fee_aware_twap,forced_terminal,100.7914,1.000000,0.0000,0.8204,42.7430,20.8000,51.1540,-13.9056,0.5645,0.4355,0.0000
40307,fresh,DynamicDuopoly,lookahead,forced_terminal,84.3712,1.000000,0.0000,0.8050,40.5127,9.2000,63.2193,-28.5609,0.5962,0.4038,0.6200
40308,fresh,DynamicDuopoly,twap,forced_terminal,103.8604,1.000000,0.0000,0.8016,41.4680,20.8000,48.6427,-7.0503,0.5306,0.4694,0.0000
40308,fresh,DynamicDuopoly,fee_aware_twap,forced_terminal,103.8604,1.000000,0.0000,0.8016,41.4680,20.8000,48.6427,-7.0503,0.5306,0.4694,0.0000
40308,fresh,DynamicDuopoly,lookahead,forced_terminal,104.0008,1.000000,0.0000,0.8008,36.4471,9.6000,48.9216,9.0320,0.5692,0.4308,0.5800
40309,fresh,DynamicDuopoly,twap,forced_terminal,86.9643,1.000000,0.0000,0.7759,43.0295,20.8000,51.6989,-28.5640,0.5158,0.4842,0.0000
40309,fresh,DynamicDuopoly,fee_aware_twap,forced_terminal,86.9643,1.000000,0.0000,0.7759,43.0295,20.8000,51.6989,-28.5640,0.5158,0.4842,0.0000
40309,fresh,DynamicDuopoly,lookahead,forced_terminal,88.8437,1.000000,0.0000,0.7872,39.9396,8.4000,76.0943,-35.5902,0.5508,0.4492,0.6800
40310,fresh,DynamicDuopoly,twap,forced_terminal,96.7146,1.000000,0.0000,0.7956,41.5335,20.8000,48.7471,-14.3661,0.5015,0.4985,0.0000
40310,fresh,DynamicDuopoly,fee_aware_twap,forced_terminal,96.7146,1.000000,0.0000,0.7956,41.5335,20.8000,48.7471,-14.3661,0.5041,0.4959,0.0000
40310,fresh,DynamicDuopoly,lookahead,forced_terminal,52.8417,1.000000,0.0000,0.8015,35.2794,9.6000,47.2769,-39.3146,0.5926,0.4074,0.6000
40311,fresh,DynamicDuopoly,twap,forced_terminal,113.1276,1.000000,0.0000,0.8118,41.1850,20.8000,48.0565,3.0861,0.5280,0.4720,0.0000
40311,fresh,DynamicDuopoly,fee_aware_twap,forced_terminal,113.1276,1.000000,0.0000,0.8118,41.1850,20.8000,48.0565,3.0861,0.5280,0.4720,0.0000
40311,fresh,DynamicDuopoly,lookahead,forced_terminal,94.2429,1.000000,0.0000,0.8052,35.4043,9.6000,46.3096,2.9290,0.5656,0.4344,0.5600
40312,fresh,DynamicDuopoly,twap,forced_terminal,124.0705,1.000000,0.0000,0.8220,40.7971,20.8000,47.2357,15.2377,0.5613,0.4387,0.0000
40312,fresh,DynamicDuopoly,fee_aware_twap,forced_terminal,124.0705,1.000000,0.0000,0.8220,40.7971,20.8000,47.2357,15.2377,0.5613,0.4387,0.0000
40312,fresh,DynamicDuopoly,lookahead,forced_terminal,141.8056,1.000000,0.0000,0.8216,36.0008,10.0000,46.5740,49.2308,0.4364,0.5636,0.5800
40313,fresh,DynamicDuopoly,twap,forced_terminal,100.5662,1.000000,0.0000,0.8259,42.7019,20.8000,51.0578,-13.9935,0.5655,0.4345,0.0000
40313,fresh,DynamicDuopoly,fee_aware_twap,forced_terminal,100.5662,1.000000,0.0000,0.8259,42.7019,20.8000,51.0578,-13.9935,0.5655,0.4345,0.0000
40313,fresh,DynamicDuopoly,lookahead,forced_terminal,106.8278,1.000000,0.0000,0.8133,39.8390,8.4000,70.5802,-11.9914,0.5035,0.4965,0.6600
40314,fresh,DynamicDuopoly,twap,forced_terminal,113.7670,1.000000,0.0000,0.8198,42.8599,20.8000,51.3352,-1.2281,0.5983,0.4017,0.0000
40314,fresh,DynamicDuopoly,fee_aware_twap,forced_terminal,113.7670,1.000000,0.0000,0.8198,42.8599,20.8000,51.3352,-1.2281,0.5983,0.4017,0.0000
40314,fresh,DynamicDuopoly,lookahead,forced_terminal,108.5815,1.000000,0.0000,0.8105,36.5017,9.6000,49.6755,12.8043,0.6132,0.3868,0.6000
40315,fresh,DynamicDuopoly,twap,forced_terminal,119.6036,1.000000,0.0000,0.8022,40.6436,20.8000,46.9359,11.2241,0.5396,0.4604,0.0000
40315,fresh,DynamicDuopoly,fee_aware_twap,forced_terminal,119.6036,1.000000,0.0000,0.8022,40.6436,20.8000,46.9359,11.2241,0.5396,0.4604,0.0000
40315,fresh,DynamicDuopoly,lookahead,forced_terminal,102.0409,1.000000,0.0000,0.7987,33.8109,9.2000,46.9205,12.1095,0.5253,0.4747,0.6200
40316,fresh,DynamicDuopoly,twap,forced_terminal,108.8453,1.000000,0.0000,0.8133,41.6293,20.8000,48.9911,-2.5750,0.5861,0.4139,0.0000
40316,fresh,DynamicDuopoly,fee_aware_twap,forced_terminal,108.8453,1.000000,0.0000,0.8133,41.6293,20.8000,48.9911,-2.5750,0.5522,0.4478,0.0000
40316,fresh,DynamicDuopoly,lookahead,forced_terminal,82.5029,1.000000,0.0000,0.8100,40.0101,8.8000,70.4007,-36.7079,0.5963,0.4037,0.6600
40317,fresh,DynamicDuopoly,twap,forced_terminal,130.1660,1.000000,0.0000,0.8016,41.2321,20.8000,48.0788,20.0551,0.5095,0.4905,0.0000
40317,fresh,DynamicDuopoly,fee_aware_twap,forced_terminal,130.1660,1.000000,0.0000,0.8016,41.2321,20.8000,48.0788,20.0551,0.5095,0.4905,0.0000
40317,fresh,DynamicDuopoly,lookahead,forced_terminal,121.5142,1.000000,0.0000,0.7992,36.9434,9.2000,53.1015,22.2693,0.5714,0.4286,0.6200
40318,fresh,DynamicDuopoly,twap,forced_terminal,100.1084,1.000000,0.0000,0.8109,41.7967,20.8000,49.2705,-11.7588,0.6085,0.3915,0.0000
40318,fresh,DynamicDuopoly,fee_aware_twap,forced_terminal,100.1084,1.000000,0.0000,0.8109,41.7967,20.8000,49.2705,-11.7588,0.6085,0.3915,0.0000
40318,fresh,DynamicDuopoly,lookahead,forced_terminal,105.0651,1.000000,0.0000,0.8097,40.9843,9.2000,62.5635,-7.6827,0.5994,0.4006,0.6200
40319,fresh,DynamicDuopoly,twap,forced_terminal,129.0455,1.000000,0.0000,0.8229,41.5779,20.8000,48.7440,17.9237,0.5855,0.4145,0.0000
40319,fresh,DynamicDuopoly,fee_aware_twap,forced_terminal,129.0455,1.000000,0.0000,0.8229,41.5779,20.8000,48.7440,17.9237,0.5855,0.4145,0.0000
40319,fresh,DynamicDuopoly,lookahead,forced_terminal,128.4141,1.000000,0.0000,0.8070,36.7725,10.4000,46.4759,34.7657,0.5619,0.4381,0.5600
40320,fresh,DynamicDuopoly,twap,forced_terminal,124.7480,1.000000,0.0000,0.8336,38.1191,20.8000,42.0041,23.8248,0.5651,0.4349,0.0000
40320,fresh,DynamicDuopoly,fee_aware_twap,forced_terminal,124.7480,1.000000,0.0000,0.8336,38.1191,20.8000,42.0041,23.8248,0.5651,0.4349,0.0000
40320,fresh,DynamicDuopoly,lookahead,forced_terminal,154.8012,1.000000,0.0000,0.8233,37.4283,10.0000,48.1548,59.2180,0.4326,0.5674,0.5600
40321,fresh,DynamicDuopoly,twap,forced_terminal,104.1799,1.000000,0.0000,0.8143,41.1885,20.8000,48.0216,-5.8303,0.4979,0.5021,0.0000
40321,fresh,DynamicDuopoly,fee_aware_twap,forced_terminal,104.1799,1.000000,0.0000,0.8143,41.1885,20.8000,48.0216,-5.8303,0.4979,0.5021,0.0000
40321,fresh,DynamicDuopoly,lookahead,forced_terminal,125.3049,1.000000,0.0000,0.8095,39.8181,9.2000,61.8688,14.4181,0.6143,0.3857,0.6200
40322,fresh,DynamicDuopoly,twap,forced_terminal,99.3725,1.000000,0.0000,0.7975,43.0656,20.8000,51.8008,-16.2939,0.5851,0.4149,0.0000
40322,fresh,DynamicDuopoly,fee_aware_twap,forced_terminal,99.3725,1.000000,0.0000,0.7975,43.0656,20.8000,51.8008,-16.2939,0.5851,0.4149,0.0000
40322,fresh,DynamicDuopoly,lookahead,forced_terminal,64.1163,1.000000,0.0000,0.7959,37.7849,9.2000,53.9605,-36.8291,0.5821,0.4179,0.6000
40323,fresh,DynamicDuopoly,twap,forced_terminal,120.2687,1.000000,0.0000,0.8336,40.5033,20.8000,46.6985,12.2669,0.5054,0.4946,0.0000
